"","Cni.Cbr","Cbr.ZZY10330_h1","Cni.ZZY10330_h1","cis_trans","inheritance","logFC.ZZY10330.vs.Cbr","logFC.ZZY10330.vs.Cni","logFC.species","position","chromosome","introgression","Inheritance_sum","cis_trans_sum"
"WBGene00270458__Cnig_chr_II.g6469",0,0,0,"conserved","no change",0.619209102440895,1.2899320391617,-0.603009047398025,11571496,"II","C. nigoni background","No change","Conserved"
"WBGene00025384__Cnig_chr_II.g6470",0,-1,0,"ambiguous","ambiguous",-2.68837681623978,-2.32540846118928,-0.302850085893451,11573615,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00025382__Cni-F33G12.6",1,1,-1,"C. briggsae partial trans down","additive down",4.18487073433621,-1.0591508395316,5.29852264144061,11577510,"II","C. nigoni background","Additive","cis-trans"
"WBGene00087069__Cni-F33G12.7",0,0,0,"conserved","no change",-0.469991555721711,-0.455048212004606,0.0236367066901877,11591962,"II","C. nigoni background","No change","Conserved"
"WBGene00025380__Cni-golg-2",0,0,0,"conserved","no change",-0.269772048571113,-0.298980971693853,0.0817964172254524,11594094,"II","C. nigoni background","No change","Conserved"
"WBGene00025379__Cni-lrr-1",0,0,0,"conserved","no change",-0.706573409518717,-0.567047027121567,-0.0903470361321261,11597836,"II","C. nigoni background","No change","Conserved"
"WBGene00025378__Cni-F33G12.3",1,1,0,"no effect","C. nigoni dominant",1.85563770255357,-0.208592059165405,2.12277623671456,11599888,"II","C. nigoni background","Cni dominant","No change"
"WBGene00025377__Cni-F33G12.2",1,0,0,"ambiguous","ambiguous",1.41446153090453,0.0494771207238903,1.42227026808209,11601789,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00025376__Cni-nsy-1",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",0.0418440422410294,1.37943919628032,-1.28995092581438,11610084,"II","C. nigoni background","Cbr dominant","trans-only"
"WBGene00025374__Cni-F58A6.5",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.533251707563232,-1.3484429578257,0.867186889161614,11623988,"II","C. nigoni background","Cbr dominant","trans-only"
"WBGene00025372__Cni-vps-24",0,0,0,"conserved","no change",0.33245670170697,-0.00636252593118465,0.395823640171859,11627014,"II","C. nigoni background","No change","Conserved"
"WBGene00025371__Cni-T27F7.4",0,0,0,"conserved","no change",-0.0465872097081654,-0.433331226629462,0.440357739631723,11628481,"II","C. nigoni background","No change","Conserved"
"WBGene00025369__Cni-shc-2",0,0,0,"conserved","no change",1.20068425784925,0.0603539050949067,1.19455199834652,11631365,"II","C. nigoni background","No change","Conserved"
"WBGene00025368__Cni-ulp-2",0,0,0,"conserved","no change",-0.632249040934851,0.0344970575199339,-0.610002839795501,11657598,"II","C. nigoni background","No change","Conserved"
"WBGene00025367__Cni-pbs-3",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.325099705598592,-0.76061173681573,0.4890888337546,11662192,"II","C. nigoni background","Cbr dominant","trans-only"
"WBGene00025367__Cni-ndx-3",-1,-1,0,"no effect","C. nigoni dominant",-4.19784913557056,0.755031324324436,-4.9163602890952,11663529,"II","C. nigoni background","Cni dominant","No change"
"WBGene00025365__Cni-zyg-12",0,-1,-1,"compensatory trans down","underdominant",-0.830054561267123,-0.769763731896539,-0.00698708353154768,11664939,"II","C. nigoni background","Underdominant","Compensatory"
"WBGene00025363__Cni-ZK546.2",1,0,0,"ambiguous","ambiguous",0.54436066132555,-0.561386709111847,1.15407494218517,11669671,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00025362__Cni-ZK546.14",1,1,-1,"C. briggsae partial trans down","additive down",3.18360574587919,-1.25065599750781,4.48889944282055,11671994,"II","C. nigoni background","Additive","cis-trans"
"WBGene00025360__Cni-mdt-4",1,0,0,"ambiguous","ambiguous",0.37809550680259,-0.611916904637044,1.0424413139872,11674501,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00194763__Cnig_chr_II.g6497",0,-1,0,"ambiguous","ambiguous",-1.73092973599836,-0.966030464934706,-0.723889356816672,11676774,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00025358__Cni-ZK546.5",0,0,0,"conserved","no change",-0.59065103199816,-0.649780238273396,0.113041914018879,11679868,"II","C. nigoni background","No change","Conserved"
"WBGene00025356__Cnig_chr_II.g6502",0,1,1,"compensatory trans up","overdominant",3.87681315378574,2.32646928267659,1.59637679533855,11683043,"II","C. nigoni background","Overdominant","Compensatory"
"WBGene00025355__Cnig_chr_II.g6503",0,0,1,"ambiguous","ambiguous",0.518074378864814,0.789558538024101,-0.220064066650788,11686128,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00025354__Cni-Y39E4B.5",0,0,0,"conserved","no change",-1.5038188834616,-1.20617684593525,-0.238724858890827,11697028,"II","C. nigoni background","No change","Conserved"
"WBGene00025353__Cnig_chr_II.g6507",0,0,0,"conserved","no change",-1.65156955227899,-0.950214849668033,-0.654196670003826,11699034,"II","C. nigoni background","No change","Conserved"
"WBGene00025352__Cni-btbd-10",0,1,1,"compensatory trans up","overdominant",1.03533940516663,0.9151226099987,0.174397270654468,11701609,"II","C. nigoni background","Overdominant","Compensatory"
"WBGene00025351__Cni-sgt-1",0,0,0,"conserved","no change",0.252143890099599,0.00755401093758746,0.297972565619147,11707371,"II","C. nigoni background","No change","Conserved"
"WBGene00025350__Cni-R05F9.9",0,0,0,"conserved","no change",0.190404124478358,0.0810639350375042,0.160300419338388,11709100,"II","C. nigoni background","No change","Conserved"
"WBGene00025350__Cnig_chr_II.g6512",1,1,1,"C. briggsae partial trans up","overdominant",2.97663183280327,1.03254514828435,1.99653882186175,11711129,"II","C. nigoni background","Overdominant","cis-trans"
"WBGene00025348__Cni-R05F9.6",0,0,1,"ambiguous","ambiguous",0.328192081596832,0.655701809854114,-0.273490695688852,11712606,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00039554__Cni-tbck-1",0,-1,0,"ambiguous","ambiguous",-1.964005651154,-1.20474675845342,-0.712082370631252,11776311,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00039555__Cni-lact-5",0,0,0,"conserved","no change",-0.531748696884211,-0.174255896051521,-0.309515264299683,11780963,"II","C. nigoni background","No change","Conserved"
"WBGene00039556__Cni-rig-6",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",0.163679694417051,1.61934246044581,-1.39940613827823,11803165,"II","C. nigoni background","Cbr dominant","trans-only"
"WBGene00050942__Cni-C33F10.14",0,1,0,"ambiguous","ambiguous",1.55121041107988,1.24241384124043,0.359739182029579,11818423,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00039557__Cni-C33F10.4",0,0,0,"conserved","no change",-0.00975317365490607,-0.531189463334969,0.573720499289224,11819319,"II","C. nigoni background","No change","Conserved"
"WBGene00039558__Cni-F26G1.1",0,0,0,"conserved","no change",0.0175937932207059,0.462025334913502,-0.394080461256322,11820783,"II","C. nigoni background","No change","Conserved"
"WBGene00039561__Cni-nep-12",0,0,0,"conserved","no change",0.931179510712389,-0.306065878722184,1.28911838585555,11832344,"II","C. nigoni background","No change","Conserved"
"WBGene00039562__Cni-F26G1.5",0,0,0,"conserved","no change",0.432295560327842,-0.423381167639577,0.915828915128397,11840209,"II","C. nigoni background","No change","Conserved"
"WBGene00039563__Cni-C09G5.7",0,-1,0,"ambiguous","ambiguous",-1.48660674290693,-1.25484655187148,-0.171069811927416,11847327,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00039564__Cni-ttm-2",0,0,0,"conserved","no change",0.79756878232492,0.186579321656236,0.668226398517575,11849730,"II","C. nigoni background","No change","Conserved"
"WBGene00039565__Cni-F26G1.2",0,1,1,"compensatory trans up","overdominant",1.46965929940122,1.33156091389938,0.192947383818974,11851769,"II","C. nigoni background","Overdominant","Compensatory"
"WBGene00039567__Cnig_chr_II.g6552",0,0,-1,"ambiguous","ambiguous",-0.892995793640213,-0.977844560309094,0.140913857708315,11858003,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00039568__Cni-C27D9.2",0,0,0,"conserved","no change",5.21860227211408,0.010068294212691,5.26112830392525,11861707,"II","C. nigoni background","No change","Conserved"
"WBGene00039569__Cni-C27D9.1",0,0,0,"conserved","no change",0.93918232108606,0.736815806133776,0.262799690101388,11862645,"II","C. nigoni background","No change","Conserved"
"WBGene00039570__Cnig_chr_II.g6556",0,0,0,"conserved","no change",1.2727621693042,0.724394229115038,0.60381973934861,11866021,"II","C. nigoni background","No change","Conserved"
"WBGene00039572__Cnig_chr_II.g6558",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.251736048566268,-0.862505619340392,0.664201759985956,11872726,"II","C. nigoni background","Cbr dominant","trans-only"
"WBGene00039573__Cni-F41C3.2",1,1,0,"no effect","C. nigoni dominant",2.26862698964635,0.677152633550052,1.64098406642222,11873941,"II","C. nigoni background","Cni dominant","No change"
"WBGene00039574__Cnig_chr_II.g6560",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",0.263915108306156,-0.690194274920611,1.00650499424616,11879613,"II","C. nigoni background","Cbr dominant","trans-only"
"WBGene00039575__Cni-F41C3.4",0,0,0,"conserved","no change",-0.34821695450537,-0.855849888194062,0.562953415569334,11882523,"II","C. nigoni background","No change","Conserved"
"WBGene00039577__Cnig_chr_II.g6563",1,1,-1,"C. briggsae partial trans down","additive down",2.56634956780637,-1.85879326515447,4.47703653953882,11884443,"II","C. nigoni background","Additive","cis-trans"
"WBGene00039578__Cnig_chr_II.g6564",-1,-1,0,"no effect","C. nigoni dominant",-2.8080926398843,-1.31536201507888,-1.43926157164956,11885546,"II","C. nigoni background","Cni dominant","No change"
"WBGene00039579__Cni-R03D7.8",0,0,0,"conserved","no change",-0.827293612055447,-1.15054531525474,0.379532933412736,11886741,"II","C. nigoni background","No change","Conserved"
"WBGene00039580__Cnig_chr_II.g6567",0,1,1,"compensatory trans up","overdominant",1.26346503129633,1.47016036677169,-0.150834717423629,11888968,"II","C. nigoni background","Overdominant","Compensatory"
"WBGene00039581__Cni-R03D7.5",0,0,0,"conserved","no change",-1.28130756595775,-1.03223778802817,-0.203996971563561,11890778,"II","C. nigoni background","No change","Conserved"
"WBGene00039582__Cni-R03D7.4",0,0,0,"conserved","no change",-0.194048889579521,-0.0407344535239353,-0.0984856513695737,11894124,"II","C. nigoni background","No change","Conserved"
"WBGene00039583__Cni-metr-1",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.0845344152604595,-1.47995435078451,1.44975063357486,11899194,"II","C. nigoni background","Cbr dominant","trans-only"
"WBGene00039585__Cni-sra-11",0,0,0,"conserved","no change",-0.118234181594061,-0.920284961840962,0.852305227294672,11912290,"II","C. nigoni background","No change","Conserved"
"WBGene00039588__Cni-gly-1",0,0,0,"conserved","no change",-4.02959357267851,-6.2390988959571,2.25441376550336,11922591,"II","C. nigoni background","No change","Conserved"
"WBGene00039589__Cni-sra-10",1,0,0,"ambiguous","ambiguous",5.06218266452147,-1.0218750228559,6.14613696415853,11940000,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00039590__Cni-ptr-8",0,0,1,"ambiguous","ambiguous",0.69599514648725,1.4800734919227,-0.736130781153425,11942974,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00039591__Cni-F44F4.3",0,0,-1,"ambiguous","ambiguous",-1.44886488430296,-1.7502330280905,0.350365674055062,11950298,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00039592__Cni-egg-3",-1,-1,0,"no effect","C. nigoni dominant",-1.53180232700228,-0.36728664237148,-1.11438213337989,11951928,"II","C. nigoni background","Cni dominant","No change"
"WBGene00039594__Cnig_chr_II.g6585",1,1,0,"no effect","C. nigoni dominant",5.80478448758707,0.360929991431313,5.5081153575051,11954049,"II","C. nigoni background","Cni dominant","No change"
"WBGene00039595__Cni-F10D11.3",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.174925641987772,-1.03753513476127,0.915192188479131,11960458,"II","C. nigoni background","Cbr dominant","trans-only"
"WBGene00271002__Cni-F41E6.1",1,0,0,"ambiguous","ambiguous",0.0087928552516113,-1.40788901993257,1.46861357980968,11960981,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00039596__Cnig_chr_II.g6590",-1,-1,0,"no effect","C. nigoni dominant",-5.32343312944913,-0.605974619865516,-4.6638756225818,11983697,"II","C. nigoni background","Cni dominant","No change"
"WBGene00039596__Cnig_chr_II.g6591",0,0,1,"ambiguous","ambiguous",0.498182693175513,1.16883327177592,-0.619178948703509,11985073,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00039597__Cni-Y46E12BL.2",0,0,0,"conserved","no change",-0.510142693443474,-0.802343052282513,0.342853425602586,11989483,"II","C. nigoni background","No change","Conserved"
"WBGene00087077__Cni-2RSSE.1",0,0,0,"conserved","no change",0.146343885815556,0.49150376852586,-0.286725561044458,12016957,"II","C. nigoni background","No change","Conserved"
"WBGene00039599__Cni-Y48B6A.13",0,0,0,"conserved","no change",-0.506800402657227,-0.667611149459674,0.219562202344561,12025871,"II","C. nigoni background","No change","Conserved"
"WBGene00087079__Cni-men-1",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.0866870271061447,-0.639112985599012,0.60677703847718,12027689,"II","C. nigoni background","Cbr dominant","trans-only"
"WBGene00039600__Cni-jmjd-2",-1,0,0,"ambiguous","ambiguous",-0.0279978162767892,1.41349332784302,-1.37942932206464,12031071,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00039601__Cni-hmg-1.1",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.00893326996357807,-0.506523371689203,0.552076979835023,12038938,"II","C. nigoni background","Cbr dominant","trans-only"
"WBGene00039602__Cnig_chr_II.g6600",0,0,0,"conserved","no change",-0.379581605057834,-0.899382969295756,0.572545138151043,12039778,"II","C. nigoni background","No change","Conserved"
"WBGene00039603__Cni-Y54G11A.1",0,0,0,"conserved","no change",0.182271986767012,-0.280713705194237,0.517292260126624,12041572,"II","C. nigoni background","No change","Conserved"
"WBGene00039604__Cnig_chr_II.g6603",0,0,0,"conserved","no change",-0.00467631558035245,-0.497585884360966,0.548274875746409,12046942,"II","C. nigoni background","No change","Conserved"
"WBGene00039605__Cni-tag-10",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",0.095323670873457,-2.26652621723288,2.41308822311172,12048982,"II","C. nigoni background","Cbr dominant","trans-only"
"WBGene00039606__Cnig_chr_II.g6605",0,1,0,"ambiguous","ambiguous",2.04986460244579,1.32653559023965,0.782969614205516,12054310,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00039607__Cnig_chr_II.g6606",1,1,0,"no effect","C. nigoni dominant",3.60779067337138,-0.382997546321311,4.0403783302838,12056492,"II","C. nigoni background","Cni dominant","No change"
"WBGene00039608__Cni-gst-24",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",1.04286324460491,-1.61470367171582,2.71007215163615,12057447,"II","C. nigoni background","Cbr dominant","trans-only"
"WBGene00039609__Cni-gst-20",0,1,1,"compensatory trans up","overdominant",0.955056507381245,1.52319229584728,-0.510997661121067,12059221,"II","C. nigoni background","Overdominant","Compensatory"
"WBGene00039610__Cni-csc-1",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.161829884364358,-1.18672757728929,1.07859386295089,12060236,"II","C. nigoni background","Cbr dominant","trans-only"
"WBGene00039612__Cni-W02B8.1",0,1,0,"ambiguous","ambiguous",1.62225071104721,1.28682359581725,0.383321095777086,12082987,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00039615__Cnig_chr_II.g6615",0,0,0,"conserved","no change",1.02248030921601,0.175543907331061,0.898688935995397,12088972,"II","C. nigoni background","No change","Conserved"
"WBGene00039616__Cni-ing-3",0,1,1,"compensatory trans up","overdominant",1.25727968734083,1.77157639632391,-0.460407205723643,12091173,"II","C. nigoni background","Overdominant","Compensatory"
"WBGene00039619__Cnig_chr_II.g6618",-1,0,0,"ambiguous","ambiguous",-0.308511572364736,0.516438679997071,-0.77050360005929,12096004,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00039620__Cni-F08G2.8",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",1.16806821282845,5.47396709462396,-4.24647269154891,12103591,"II","C. nigoni background","Cbr dominant","trans-only"
"WBGene00039621__Cni-F08G2.7",0,0,0,"conserved","no change",0.452306212362134,0.532164057079443,-0.0292898424366731,12111798,"II","C. nigoni background","No change","Conserved"
